id,price
0,9.677481468244753
1,7.230414281648416
2,8.497958545820653
3,8.321811684621888
4,7.51426645813198
5,6.251148462850061
6,8.999535685237417
7,7.800817621402849
8,8.452826853574921
9,7.467696422796206
10,8.280663045643124
11,6.0937270417344065
12,7.601765951761727
13,8.77627179530174
14,8.64977547391592
15,8.097660371235436
16,9.17902336584848
17,8.28364955507692
18,7.611950370406155
19,6.104606131377402
20,6.789229450609006
21,9.512831266120257
22,6.10337612562788
23,8.311700389495458
24,6.726206434880198
25,8.973534199390059
26,8.434287304058849
27,6.718438745421652
28,9.135733374829552
29,8.6038260347955
30,7.0601887936422045
31,6.991371337347476
32,7.464159768290589
33,8.126156654650922
34,6.560545920165065
35,7.643795759052025
36,6.561875217279559
37,6.892711575953668
38,7.064867644738747
39,7.549827972047856
40,7.761483425196957
41,6.702897416081615
42,6.5691570391460505
43,7.571139603323494
44,6.546572731342993
45,7.667118248852252
46,9.137184517750425
47,8.362173135378619
48,7.707796266322881
49,8.378664368354324
50,7.790223976733721
51,7.477037176868891
52,8.420936586579751
53,7.639550477619345
54,8.928117308616036
55,7.106537274364004
56,9.501124211572575
57,9.541104462160888
58,9.791883825673258
59,8.841088360102523
60,6.476593310416775
61,8.022418035428231
62,6.241022134256193
63,6.109561364996333
64,6.664325806454287
65,6.213374387426354
66,8.63690629569239
67,6.332074538567076
68,8.153901688563534
69,6.723513091298834
70,6.79015011120655
71,6.764006967228358
72,7.639107815727767
73,6.487287362312617
74,7.431732217590312
75,6.4287041845363095
76,8.016546687198899
77,7.648125813583383
78,6.990797845215889
79,6.660730760855733
80,8.275944183478218
81,7.059303920427456
82,6.555375707150354
83,8.720296569932156
84,6.698428371956787
85,6.610698504472225
86,6.759434557201796
87,8.741210619537553
88,8.586485603829958
89,9.055744011566027
90,8.75932961787733
91,6.41965887009868
92,8.93925642745365
93,8.210762434219427
94,9.71890377654791
95,8.40113767160988
96,6.736479253140389
97,6.602180837041385
98,6.721529010086114
99,7.850474459651688
100,9.15559998851617
101,6.8002488148064275
102,6.7219648606844675
103,7.851185171937583
104,7.909610529401305
105,9.266578449415261
106,6.558044519540991
107,8.518508016680387
108,8.449714340820604
109,6.466434873149374
110,9.62294935470691
111,8.91411540074139
112,7.599799772734456
113,8.325787860434648
114,8.44739076029432
115,6.855648111122948
116,9.682628696790154
117,8.278026315546388
118,8.592598089043477
119,8.168315753773983
120,8.104830146823467
121,6.6292711493674465
122,6.706253002471756
123,7.767959539744091
124,8.050691126599201
125,8.648494680126033
126,7.199556675766115
127,7.957524423010154
128,9.35823984921638
129,6.3738314371385485
130,8.383425844397829
131,6.151252642233729
132,6.731491049993039
133,6.746129872840765
134,6.328981571397303
135,6.246986304301701
136,8.555497036916401
137,6.683951283887526
138,8.802766145186196
139,8.62914508676972
140,8.08090008447277
141,8.555822101286358
142,6.570011698029758
143,9.24388173379429
144,8.99480481306068
145,6.3467222990886025
146,9.072683460034979
147,9.74365662868989
148,9.620111574985271
149,7.931259868929472
150,7.242602931277825
151,6.283723108165753
152,9.19495879869206
153,6.877474713381945
154,9.64040211458401
155,7.225169146050103
156,6.888780766446244
157,6.434037722212602
158,6.5497868620151944
159,8.35232008630713
160,6.51959505022431
161,7.76496831910632
162,8.556921394608036
163,8.045160574905072
164,7.684393350725236
165,6.205285553724436
166,8.509671747843575
167,7.170408869220376
168,6.818861607202852
169,6.725820399033267
170,9.73457164165005
171,8.469460788959019
172,6.126520368712597
173,8.265708352160042
174,7.209231109131883
175,6.666816883295421
176,7.878143250353086
177,7.667778262963203
178,6.199114998097324
179,8.698477272376069
180,7.499538599602592
181,7.501648626049832
182,7.418803003914582
183,6.839438369661279
184,8.347917231614334
185,7.829931134081159
186,6.958784092423507
187,8.266263847204431
188,9.662457634303241
189,7.408908461635394
190,6.717092631724804
191,7.087510890435412
192,9.421291351046385
193,9.790869287010077
194,8.04382696684199
195,6.89374304606485
196,6.779308411640831
197,8.125096535767476
198,9.612433907120376
199,7.818255168651967
200,7.448539855280539
201,6.8560572108533195
202,9.59378129475335
203,8.279367113022989
204,6.175476082790766
205,6.657669988581724
206,6.526639693999066
207,7.657506135752044
208,8.670786519198481
209,7.634075374916549
210,6.926608135371245
211,7.083264012364662
212,7.775169810068335
213,8.54442619428281
214,8.05874798192653
215,8.397354247287275
216,7.897293538294941
217,8.041903759068036
218,6.084102592299131
219,8.232818671650781
220,6.468527139574152
221,6.246590464738294
222,6.052365075093741
223,8.835645864034017
224,6.813419467316526
225,8.501945558710283
226,6.016802824084071
227,8.426967619771002
228,8.37914097781477
229,7.197673405074736
230,8.515706931304809
231,8.420324846335257
232,6.578272492784942
233,6.802437991686568
234,7.487681720288495
235,9.008151106813392
236,7.754192596956645
237,8.370959958987855
238,7.197271140933558
239,6.529094467466592
240,6.755885475544121
241,6.83706472334631
242,7.4820971664254206
243,9.696031343127164
244,7.42212213434534
245,9.601732029480871
246,7.706681531344755
247,7.970072799269785
248,6.772228929438031
249,7.208027967296536
250,6.232269657147943
251,8.87560016304706
252,8.270807440060535
253,6.623972373012315
254,9.340205920671046
255,6.666377254191245
256,7.907640390969352
257,8.406042098610646
258,9.639128611640894
259,8.930115029220149
260,6.480188010660157
261,6.505211408228347
262,8.481731770823997
263,9.594759169951763
264,9.166046531895995
265,9.474249974583197
